unique_id,ds,cutoff,NBEATS,NHITS,y
hotel_133,2023-06-01,2023-05-05,0.9334361,0.9660435,1.0
hotel_133,2023-06-02,2023-05-05,0.97875476,0.99362457,0.9836065573770492
hotel_133,2023-06-03,2023-06-02,0.95650345,0.9529201,1.0163934426229508
hotel_133,2023-06-04,2023-06-02,0.8671975,0.85325146,0.9180327868852459
hotel_133,2023-06-05,2023-06-02,0.8555296,0.8343068,0.9508196721311475
hotel_133,2023-06-06,2023-06-02,0.92443544,0.89692533,0.9672131147540983
hotel_133,2023-06-07,2023-06-02,0.9607066,0.96312463,0.8852459016393442
hotel_133,2023-06-08,2023-06-02,0.9719863,0.98844033,0.9508196721311475
hotel_133,2023-06-09,2023-06-02,1.0044734,0.9945425,0.9836065573770492
hotel_133,2023-06-10,2023-06-02,0.9837818,0.9540739,1.0
hotel_133,2023-06-11,2023-06-02,0.86210155,0.85498047,0.8032786885245902
hotel_133,2023-06-12,2023-06-02,0.8572578,0.84444976,0.9344262295081968
hotel_133,2023-06-13,2023-06-02,0.924141,0.90545607,0.9836065573770492
hotel_133,2023-06-14,2023-06-02,0.96097815,0.96378314,1.0
hotel_133,2023-06-15,2023-06-02,0.9799556,0.99579763,1.0
hotel_133,2023-06-16,2023-06-02,1.0193228,1.0009172,1.0
hotel_133,2023-06-17,2023-06-02,0.9698281,0.95001125,1.0
hotel_133,2023-06-18,2023-06-02,0.8596564,0.8492656,0.9836065573770492
hotel_133,2023-06-19,2023-06-02,0.8459029,0.8270253,0.9672131147540983
hotel_133,2023-06-20,2023-06-02,0.90637696,0.8930039,0.9344262295081968
hotel_133,2023-06-21,2023-06-02,0.9681942,0.96442753,0.8524590163934426
hotel_133,2023-06-22,2023-06-02,0.98020595,0.98478115,0.819672131147541
hotel_133,2023-06-23,2023-06-02,0.99148476,0.99673593,0.9344262295081968
hotel_133,2023-06-24,2023-06-02,0.9644998,0.94642425,1.0163934426229508
hotel_133,2023-06-25,2023-06-02,0.87915784,0.84920764,0.8852459016393442
hotel_133,2023-06-26,2023-06-02,0.8578083,0.8335795,0.9836065573770492
hotel_133,2023-06-27,2023-06-02,0.90904194,0.88901424,0.9836065573770492
hotel_133,2023-06-28,2023-06-02,0.9550752,0.95882803,0.9508196721311475
hotel_133,2023-06-29,2023-06-02,0.97671765,0.9836892,0.9180327868852459
hotel_133,2023-06-30,2023-06-02,1.0135369,0.99546194,0.9672131147540983
hotel_14,2023-02-11,2023-02-10,0.7682599,0.74710715,0.7830188679245284
hotel_14,2023-02-12,2023-02-10,0.66973,0.6815463,0.4716981132075472
hotel_14,2023-02-13,2023-02-10,0.66599715,0.6803382,0.660377358490566
hotel_14,2023-02-14,2023-02-10,0.73766416,0.73885393,0.8301886792452831
hotel_14,2023-02-15,2023-02-10,0.76407725,0.7939043,0.9245283018867925
hotel_14,2023-02-16,2023-02-10,0.74079233,0.801739,0.9433962264150944
hotel_14,2023-02-17,2023-02-10,0.7494288,0.7867334,0.9716981132075472
hotel_14,2023-02-18,2023-02-10,0.7729807,0.7612992,0.9433962264150944
hotel_14,2023-02-19,2023-02-10,0.6551217,0.69360477,0.8962264150943396
hotel_14,2023-02-20,2023-02-10,0.6653971,0.69236815,0.9339622641509434
hotel_14,2023-02-21,2023-02-10,0.7328319,0.7473476,0.9339622641509434
hotel_14,2023-02-22,2023-02-10,0.7578206,0.78526294,0.9905660377358491
hotel_14,2023-02-23,2023-02-10,0.72812015,0.7962003,0.9056603773584906
hotel_14,2023-02-24,2023-02-10,0.75656503,0.7930019,0.8962264150943396
hotel_14,2023-02-25,2023-02-10,0.7685337,0.7556276,0.8773584905660378
hotel_14,2023-02-26,2023-02-10,0.64556724,0.6924074,0.6886792452830188
hotel_14,2023-02-27,2023-02-10,0.64309293,0.6742776,0.7830188679245284
hotel_14,2023-02-28,2023-02-10,0.7230018,0.7319748,0.7452830188679245
hotel_14,2023-03-01,2023-02-10,0.7653252,0.7946924,0.7830188679245284
hotel_14,2023-03-02,2023-02-10,0.74362326,0.79768133,0.660377358490566
hotel_14,2023-03-03,2023-02-10,0.7408483,0.7860017,0.8490566037735849
hotel_14,2023-03-04,2023-02-10,0.7578111,0.7447832,0.8584905660377359
hotel_14,2023-03-05,2023-02-10,0.669734,0.6793951,0.4528301886792453
hotel_14,2023-03-06,2023-02-10,0.65045637,0.677036,0.6509433962264151
hotel_14,2023-03-07,2023-02-10,0.7212126,0.7295074,0.7547169811320755
hotel_14,2023-03-08,2023-02-10,0.7530102,0.77758974,0.7830188679245284
hotel_14,2023-03-09,2023-02-10,0.7273203,0.78347915,0.7830188679245284
hotel_14,2023-03-10,2023-02-10,0.74440205,0.7808155,0.8867924528301887
hotel_14,2023-03-11,2023-03-10,0.85913163,0.8497781,0.8584905660377359
hotel_14,2023-03-12,2023-03-10,0.7377976,0.73885965,0.7169811320754716
hotel_14,2023-03-13,2023-03-10,0.74679446,0.7360782,0.7547169811320755
hotel_14,2023-03-14,2023-03-10,0.8440092,0.79823035,0.7641509433962265
hotel_14,2023-03-15,2023-03-10,0.83959055,0.83842504,0.8018867924528302
hotel_14,2023-03-16,2023-03-10,0.8333011,0.8643273,0.8113207547169812
hotel_14,2023-03-17,2023-03-10,0.9022906,0.89406705,0.8867924528301887
hotel_14,2023-03-18,2023-03-10,0.86952573,0.82997835,0.8867924528301887
hotel_14,2023-03-19,2023-03-10,0.70663637,0.7294754,0.5377358490566038
hotel_14,2023-03-20,2023-03-10,0.7582298,0.75091404,0.5
hotel_14,2023-03-21,2023-03-10,0.8403206,0.810209,0.7264150943396226
hotel_14,2023-03-22,2023-03-10,0.84448147,0.84369826,0.6792452830188679
hotel_14,2023-03-23,2023-03-10,0.8551716,0.8707697,0.6981132075471698
hotel_14,2023-03-24,2023-03-10,0.90406,0.8996988,0.8113207547169812
hotel_14,2023-03-25,2023-03-10,0.85260975,0.82054776,0.8113207547169812
hotel_14,2023-03-26,2023-03-10,0.71219635,0.72235763,0.49056603773584906
hotel_14,2023-03-27,2023-03-10,0.73780745,0.72561526,0.5283018867924528
hotel_14,2023-03-28,2023-03-10,0.83334816,0.787917,0.7830188679245284
hotel_14,2023-03-29,2023-03-10,0.85358626,0.8446496,0.7547169811320755
hotel_14,2023-03-30,2023-03-10,0.85417485,0.8657069,0.5566037735849056
hotel_14,2023-03-31,2023-03-10,0.8833051,0.89211625,0.7075471698113207
hotel_14,2023-04-01,2023-03-10,0.8475397,0.81766117,0.8867924528301887
hotel_14,2023-04-02,2023-03-10,0.74044794,0.72622323,0.6037735849056604
hotel_14,2023-04-03,2023-03-10,0.7527611,0.72850275,0.6792452830188679
hotel_14,2023-04-04,2023-03-10,0.8231974,0.7893432,0.7830188679245284
hotel_14,2023-04-05,2023-03-10,0.83689624,0.830459,0.8679245283018868
hotel_14,2023-04-06,2023-03-10,0.8479043,0.86199266,0.7264150943396226
hotel_14,2023-04-07,2023-03-10,0.8937214,0.88396704,0.7169811320754716
hotel_14,2023-04-08,2023-04-07,0.75534046,0.735459,0.7452830188679245
hotel_14,2023-04-09,2023-04-07,0.5970728,0.6403551,0.5188679245283019
hotel_14,2023-04-10,2023-04-07,0.6368767,0.6386131,0.7735849056603774
hotel_14,2023-04-11,2023-04-07,0.7727459,0.7176376,0.8207547169811321
hotel_14,2023-04-12,2023-04-07,0.7379157,0.78946614,0.8113207547169812
hotel_14,2023-04-13,2023-04-07,0.68586665,0.7874053,0.7830188679245284
hotel_14,2023-04-14,2023-04-07,0.76881886,0.77670056,0.8773584905660378
hotel_14,2023-04-15,2023-04-07,0.79209036,0.7656549,0.8584905660377359
hotel_14,2023-04-16,2023-04-07,0.5953908,0.66364485,0.5943396226415094
hotel_14,2023-04-17,2023-04-07,0.63976735,0.65259486,0.7547169811320755
hotel_14,2023-04-18,2023-04-07,0.7588679,0.7351834,0.8867924528301887
hotel_14,2023-04-19,2023-04-07,0.7319537,0.7988664,0.8773584905660378
hotel_14,2023-04-20,2023-04-07,0.6814286,0.7880817,0.7924528301886793
hotel_14,2023-04-21,2023-04-07,0.7896211,0.7950468,0.8584905660377359
hotel_14,2023-04-22,2023-04-07,0.80832267,0.7656738,0.8113207547169812
hotel_14,2023-04-23,2023-04-07,0.62056094,0.6681721,0.6132075471698113
hotel_14,2023-04-24,2023-04-07,0.6165751,0.648966,0.6981132075471698
hotel_14,2023-04-25,2023-04-07,0.74368316,0.72060174,0.7641509433962265
hotel_14,2023-04-26,2023-04-07,0.7715904,0.79541874,0.8207547169811321
hotel_14,2023-04-27,2023-04-07,0.698136,0.7815506,0.7452830188679245
hotel_14,2023-04-28,2023-04-07,0.75210285,0.7868484,0.8490566037735849
hotel_14,2023-04-29,2023-04-07,0.7781379,0.763232,0.9056603773584906
hotel_14,2023-04-30,2023-04-07,0.6366804,0.6648044,0.8490566037735849
hotel_14,2023-05-01,2023-04-07,0.658727,0.6547904,0.7169811320754716
hotel_14,2023-05-02,2023-04-07,0.7474134,0.72354734,0.7358490566037735
hotel_14,2023-05-03,2023-04-07,0.7584524,0.78844094,0.839622641509434
hotel_14,2023-05-04,2023-04-07,0.69073844,0.7799432,0.6886792452830188
hotel_14,2023-05-05,2023-04-07,0.756389,0.79447937,0.8962264150943396
hotel_14,2023-05-06,2023-05-05,0.9064769,0.88028646,0.8490566037735849
hotel_14,2023-05-07,2023-05-05,0.7705054,0.7706151,0.5
hotel_14,2023-05-08,2023-05-05,0.77779406,0.754933,0.7452830188679245
hotel_14,2023-05-09,2023-05-05,0.88338804,0.8239275,0.8207547169811321
hotel_14,2023-05-10,2023-05-05,0.860199,0.8669489,0.7641509433962265
hotel_14,2023-05-11,2023-05-05,0.8239158,0.87068903,0.8113207547169812
hotel_14,2023-05-12,2023-05-05,0.9117744,0.8894599,0.8018867924528302
hotel_14,2023-05-13,2023-05-05,0.91576695,0.8688497,0.6981132075471698
hotel_14,2023-05-14,2023-05-05,0.7344573,0.764422,0.4056603773584906
hotel_14,2023-05-15,2023-05-05,0.7673109,0.75994676,0.6792452830188679
hotel_14,2023-05-16,2023-05-05,0.873941,0.83123624,0.6698113207547169
hotel_14,2023-05-17,2023-05-05,0.8565602,0.86590856,0.6981132075471698
hotel_14,2023-05-18,2023-05-05,0.8277747,0.86802983,0.7075471698113207
hotel_14,2023-05-19,2023-05-05,0.92047596,0.8998918,0.8018867924528302
hotel_14,2023-05-20,2023-05-05,0.91167974,0.8578196,0.7735849056603774
hotel_14,2023-05-21,2023-05-05,0.74539435,0.75837815,0.49056603773584906
hotel_14,2023-05-22,2023-05-05,0.7534543,0.74519587,0.4716981132075472
hotel_14,2023-05-23,2023-05-05,0.8661583,0.8130461,0.5849056603773585
hotel_14,2023-05-24,2023-05-05,0.8787672,0.86897975,0.5566037735849056
hotel_14,2023-05-25,2023-05-05,0.84891826,0.8659229,0.4716981132075472
hotel_14,2023-05-26,2023-05-05,0.89664906,0.88659096,0.5660377358490566
hotel_14,2023-05-27,2023-05-05,0.8926908,0.85724914,0.6981132075471698
hotel_14,2023-05-28,2023-05-05,0.76559716,0.76114494,0.4811320754716981
hotel_14,2023-05-29,2023-05-05,0.7703908,0.7491449,0.37735849056603776
hotel_14,2023-05-30,2023-05-05,0.8490294,0.8104189,0.49056603773584906
hotel_14,2023-05-31,2023-05-05,0.8666986,0.85568273,0.5471698113207547
hotel_14,2023-06-01,2023-05-05,0.82418567,0.86207694,0.5188679245283019
hotel_14,2023-06-02,2023-05-05,0.91208506,0.8879807,0.5660377358490566
hotel_14,2023-06-03,2023-06-02,0.5992667,0.57430977,0.660377358490566
hotel_14,2023-06-04,2023-06-02,0.44801018,0.4721855,0.4528301886792453
hotel_14,2023-06-05,2023-06-02,0.46747506,0.476078,0.7452830188679245
hotel_14,2023-06-06,2023-06-02,0.58928007,0.54168844,0.8490566037735849
hotel_14,2023-06-07,2023-06-02,0.55905885,0.5853031,0.8113207547169812
hotel_14,2023-06-08,2023-06-02,0.52686477,0.599921,0.6320754716981132
hotel_14,2023-06-09,2023-06-02,0.6110091,0.6335255,0.4716981132075472
hotel_14,2023-06-10,2023-06-02,0.6209257,0.5884639,0.5660377358490566
hotel_14,2023-06-11,2023-06-02,0.43197364,0.48791894,0.3584905660377358
hotel_14,2023-06-12,2023-06-02,0.4879428,0.49509197,0.6792452830188679
hotel_14,2023-06-13,2023-06-02,0.58331585,0.5637454,0.6981132075471698
hotel_14,2023-06-14,2023-06-02,0.54692674,0.5965934,0.6886792452830188
hotel_14,2023-06-15,2023-06-02,0.5253674,0.6023526,0.5849056603773585
hotel_14,2023-06-16,2023-06-02,0.62303853,0.64046216,0.6132075471698113
hotel_14,2023-06-17,2023-06-02,0.6196499,0.5903372,0.6698113207547169
hotel_14,2023-06-18,2023-06-02,0.4641497,0.4902878,0.5
hotel_14,2023-06-19,2023-06-02,0.4680969,0.48900855,0.5849056603773585
hotel_14,2023-06-20,2023-06-02,0.57380456,0.5383472,0.6698113207547169
hotel_14,2023-06-21,2023-06-02,0.58171904,0.587711,0.7264150943396226
hotel_14,2023-06-22,2023-06-02,0.5440277,0.59811,0.6981132075471698
hotel_14,2023-06-23,2023-06-02,0.5991151,0.63318914,0.7264150943396226
hotel_14,2023-06-24,2023-06-02,0.58782023,0.59017754,0.6132075471698113
hotel_14,2023-06-25,2023-06-02,0.4710593,0.49702537,0.5660377358490566
hotel_14,2023-06-26,2023-06-02,0.49793947,0.49104205,0.5943396226415094
hotel_14,2023-06-27,2023-06-02,0.5679396,0.5475549,0.5377358490566038
hotel_14,2023-06-28,2023-06-02,0.57285815,0.5868133,0.5566037735849056
hotel_14,2023-06-29,2023-06-02,0.5298477,0.60356915,0.7641509433962265
hotel_14,2023-06-30,2023-06-02,0.6088962,0.6445146,0.5188679245283019
hotel_21,2023-02-11,2023-02-10,0.95476365,0.969328,0.9953703703703703
hotel_21,2023-02-12,2023-02-10,0.9465495,0.95512855,0.9907407407407407
hotel_21,2023-02-13,2023-02-10,0.9796801,0.9785548,0.9953703703703703
hotel_21,2023-02-14,2023-02-10,1.0052681,0.9957704,0.9953703703703703
hotel_21,2023-02-15,2023-02-10,0.99322116,0.9984847,0.9814814814814815
hotel_21,2023-02-16,2023-02-10,0.98523617,0.99511683,0.9768518518518519
hotel_21,2023-02-17,2023-02-10,0.9795001,0.9837689,0.9814814814814815
hotel_21,2023-02-18,2023-02-10,0.96027046,0.9520172,0.9814814814814815
hotel_21,2023-02-19,2023-02-10,0.93822235,0.9531598,0.9722222222222222
hotel_21,2023-02-20,2023-02-10,0.97904867,0.9778402,0.9722222222222222
hotel_21,2023-02-21,2023-02-10,1.0010463,0.9941285,0.9953703703703703
hotel_21,2023-02-22,2023-02-10,0.9918611,0.99112123,0.9953703703703703
hotel_21,2023-02-23,2023-02-10,0.97996247,0.9949453,0.9722222222222222
hotel_21,2023-02-24,2023-02-10,0.9802522,0.9824486,1.0
hotel_21,2023-02-25,2023-02-10,0.9459304,0.94571614,0.9861111111111112
hotel_21,2023-02-26,2023-02-10,0.9278912,0.945005,0.9444444444444444
hotel_21,2023-02-27,2023-02-10,0.9725137,0.9606547,0.9907407407407407
hotel_21,2023-02-28,2023-02-10,0.9926862,0.9818803,0.9953703703703703
hotel_21,2023-03-01,2023-02-10,0.9858071,0.988337,0.9907407407407407
hotel_21,2023-03-02,2023-02-10,0.98184866,0.98798585,0.9814814814814815
hotel_21,2023-03-03,2023-02-10,0.9705446,0.97450215,0.9953703703703703
hotel_21,2023-03-04,2023-02-10,0.9414377,0.9418593,0.9861111111111112
hotel_21,2023-03-05,2023-02-10,0.935244,0.93833226,0.8842592592592593
hotel_21,2023-03-06,2023-02-10,0.97017664,0.9617314,0.9907407407407407
hotel_21,2023-03-07,2023-02-10,0.99104893,0.97800946,1.0
hotel_21,2023-03-08,2023-02-10,0.9823064,0.9793739,0.9953703703703703
hotel_21,2023-03-09,2023-02-10,0.97497284,0.98260784,1.0
hotel_21,2023-03-10,2023-02-10,0.9611785,0.96339226,0.9907407407407407
hotel_21,2023-03-11,2023-03-10,0.9692605,0.98200536,0.9953703703703703
hotel_21,2023-03-12,2023-03-10,0.9570775,0.96936613,1.0
hotel_21,2023-03-13,2023-03-10,0.9754917,0.98973227,1.0
hotel_21,2023-03-14,2023-03-10,1.0010785,1.0058146,1.0
hotel_21,2023-03-15,2023-03-10,0.9902512,1.0030147,0.9953703703703703
hotel_21,2023-03-16,2023-03-10,0.9830537,0.9974024,0.9953703703703703
hotel_21,2023-03-17,2023-03-10,0.9911872,0.99416894,0.9675925925925926
hotel_21,2023-03-18,2023-03-10,0.9725482,0.97319746,1.0
hotel_21,2023-03-19,2023-03-10,0.9529103,0.96946985,0.9768518518518519
hotel_21,2023-03-20,2023-03-10,0.98038685,0.99126565,0.9814814814814815
hotel_21,2023-03-21,2023-03-10,1.0078883,1.0079749,0.9861111111111112
hotel_21,2023-03-22,2023-03-10,0.9937548,1.0006037,1.0
hotel_21,2023-03-23,2023-03-10,0.97915107,0.9981398,0.9953703703703703
hotel_21,2023-03-24,2023-03-10,0.99082947,0.99342245,0.9768518518518519
hotel_21,2023-03-25,2023-03-10,0.9595442,0.96477735,0.9907407407407407
hotel_21,2023-03-26,2023-03-10,0.94045836,0.96349716,0.9814814814814815
hotel_21,2023-03-27,2023-03-10,0.9716505,0.9753744,0.9490740740740741
hotel_21,2023-03-28,2023-03-10,0.99593776,0.9941025,0.9537037037037037
hotel_21,2023-03-29,2023-03-10,0.9898672,0.9960836,0.9953703703703703
hotel_21,2023-03-30,2023-03-10,0.9800719,0.9909343,0.9907407407407407
hotel_21,2023-03-31,2023-03-10,0.97862697,0.98661655,0.9768518518518519
hotel_21,2023-04-01,2023-03-10,0.9497493,0.96274376,0.9907407407407407
hotel_21,2023-04-02,2023-03-10,0.94457304,0.95885956,0.9629629629629629
hotel_21,2023-04-03,2023-03-10,0.9707577,0.97779155,0.9907407407407407
hotel_21,2023-04-04,2023-03-10,0.99078894,0.99189997,0.9583333333333334
hotel_21,2023-04-05,2023-03-10,0.9803519,0.98954666,0.9907407407407407
hotel_21,2023-04-06,2023-03-10,0.97082233,0.9908838,0.9537037037037037
hotel_21,2023-04-07,2023-03-10,0.97594845,0.97703195,0.9675925925925926
hotel_21,2023-04-08,2023-04-07,0.9684704,0.97948796,0.9629629629629629
hotel_21,2023-04-09,2023-04-07,0.9710153,0.97880995,0.9583333333333334
hotel_21,2023-04-10,2023-04-07,0.97695494,0.9806774,0.8981481481481481
hotel_21,2023-04-11,2023-04-07,0.98917335,0.98592716,0.9814814814814815
hotel_21,2023-04-12,2023-04-07,0.9829459,0.98656154,0.9953703703703703
hotel_21,2023-04-13,2023-04-07,0.9829134,0.9829434,1.0
hotel_21,2023-04-14,2023-04-07,0.9848595,0.98407465,1.0
hotel_21,2023-04-15,2023-04-07,0.9881225,0.98547035,0.9953703703703703
hotel_21,2023-04-16,2023-04-07,0.9781508,0.98577,1.0
hotel_21,2023-04-17,2023-04-07,0.9860612,0.98339015,0.9490740740740741
hotel_21,2023-04-18,2023-04-07,0.9918087,0.98641586,0.9768518518518519
hotel_21,2023-04-19,2023-04-07,0.9909823,0.9864261,0.9953703703703703
hotel_21,2023-04-20,2023-04-07,0.97950333,0.9859145,0.9907407407407407
hotel_21,2023-04-21,2023-04-07,0.983851,0.9812897,0.8981481481481481
hotel_21,2023-04-22,2023-04-07,0.9756184,0.9763931,1.0
hotel_21,2023-04-23,2023-04-07,0.9677988,0.9781141,0.9120370370370371
hotel_21,2023-04-24,2023-04-07,0.97657764,0.97024095,0.9907407407407407
hotel_21,2023-04-25,2023-04-07,0.98133415,0.97528416,1.0
hotel_21,2023-04-26,2023-04-07,0.98135656,0.98269993,0.9814814814814815
hotel_21,2023-04-27,2023-04-07,0.97642565,0.97797316,0.9861111111111112
hotel_21,2023-04-28,2023-04-07,0.9734536,0.977964,0.9907407407407407
hotel_21,2023-04-29,2023-04-07,0.9654969,0.9747132,0.9861111111111112
hotel_21,2023-04-30,2023-04-07,0.97489864,0.97521687,0.8055555555555556
hotel_21,2023-05-01,2023-04-07,0.9797002,0.9742278,0.8148148148148148
hotel_21,2023-05-02,2023-04-07,0.98106384,0.97409374,0.9166666666666666
hotel_21,2023-05-03,2023-04-07,0.9766793,0.97867787,0.9907407407407407
hotel_21,2023-05-04,2023-04-07,0.97834146,0.976566,0.9814814814814815
hotel_21,2023-05-05,2023-04-07,0.96857816,0.97044,0.9953703703703703
hotel_21,2023-05-06,2023-05-05,0.97776,0.98716384,0.9907407407407407
hotel_21,2023-05-07,2023-05-05,0.96396506,0.9674417,0.9166666666666666
hotel_21,2023-05-08,2023-05-05,0.94768214,0.9610213,0.8796296296296297
hotel_21,2023-05-09,2023-05-05,0.96259576,0.9754272,0.9166666666666666
hotel_21,2023-05-10,2023-05-05,0.9802868,0.9890598,0.9768518518518519
hotel_21,2023-05-11,2023-05-05,0.9797249,0.9878251,0.9768518518518519
hotel_21,2023-05-12,2023-05-05,0.9833287,0.98336977,0.9953703703703703
hotel_21,2023-05-13,2023-05-05,0.9771138,0.97541916,0.9953703703703703
hotel_21,2023-05-14,2023-05-05,0.9553653,0.9640365,0.8055555555555556
hotel_21,2023-05-15,2023-05-05,0.95317054,0.9586177,0.8194444444444444
hotel_21,2023-05-16,2023-05-05,0.9719903,0.9732889,1.0092592592592593
hotel_21,2023-05-17,2023-05-05,0.9860263,0.9855099,1.0092592592592593
hotel_21,2023-05-18,2023-05-05,0.98594236,0.99316347,1.0046296296296295
hotel_21,2023-05-19,2023-05-05,0.9886864,0.9832448,0.8842592592592593
hotel_21,2023-05-20,2023-05-05,0.96856207,0.9691144,1.0138888888888888
hotel_21,2023-05-21,2023-05-05,0.94401896,0.951946,1.0
hotel_21,2023-05-22,2023-05-05,0.9343434,0.94595945,0.9537037037037037
hotel_21,2023-05-23,2023-05-05,0.9532907,0.96272504,0.9166666666666666
hotel_21,2023-05-24,2023-05-05,0.9786314,0.98203266,0.9166666666666666
hotel_21,2023-05-25,2023-05-05,0.9787136,0.98164403,0.9259259259259259
hotel_21,2023-05-26,2023-05-05,0.9777509,0.982106,0.9814814814814815
hotel_21,2023-05-27,2023-05-05,0.96373236,0.9652765,1.0092592592592593
hotel_21,2023-05-28,2023-05-05,0.95066303,0.94974333,1.0046296296296295
hotel_21,2023-05-29,2023-05-05,0.9427849,0.95101404,0.75
hotel_21,2023-05-30,2023-05-05,0.9522975,0.96118486,0.75
hotel_21,2023-05-31,2023-05-05,0.97197324,0.98121744,0.8981481481481481
hotel_21,2023-06-01,2023-05-05,0.9709769,0.98393303,0.9444444444444444
hotel_21,2023-06-02,2023-05-05,0.97091186,0.98056424,1.0
hotel_21,2023-06-03,2023-06-02,0.99154985,1.0052271,1.0046296296296295
hotel_21,2023-06-04,2023-06-02,0.9541374,0.96542037,0.9814814814814815
hotel_21,2023-06-05,2023-06-02,0.9153401,0.9311717,1.0
hotel_21,2023-06-06,2023-06-02,0.9357956,0.94676113,0.9675925925925926
hotel_21,2023-06-07,2023-06-02,0.96568924,0.9741567,0.9583333333333334
hotel_21,2023-06-08,2023-06-02,0.9719763,0.9813922,1.0
hotel_21,2023-06-09,2023-06-02,0.99609363,0.98738676,0.9907407407407407
hotel_21,2023-06-10,2023-06-02,0.9980462,0.9930645,1.0231481481481481
hotel_21,2023-06-11,2023-06-02,0.9412776,0.96113425,0.9861111111111112
hotel_21,2023-06-12,2023-06-02,0.9212934,0.9272567,1.0
hotel_21,2023-06-13,2023-06-02,0.9434997,0.94218946,0.9768518518518519
hotel_21,2023-06-14,2023-06-02,0.97090423,0.9716586,0.9722222222222222
hotel_21,2023-06-15,2023-06-02,0.98276144,0.98445266,0.9953703703703703
hotel_21,2023-06-16,2023-06-02,1.0035557,0.990934,1.0
hotel_21,2023-06-17,2023-06-02,0.9912961,0.9934538,1.0
hotel_21,2023-06-18,2023-06-02,0.94583005,0.95140296,0.9583333333333334
hotel_21,2023-06-19,2023-06-02,0.9018149,0.9207486,0.9768518518518519
hotel_21,2023-06-20,2023-06-02,0.9255446,0.9353043,0.9814814814814815
hotel_21,2023-06-21,2023-06-02,0.9615854,0.9671684,0.9629629629629629
hotel_21,2023-06-22,2023-06-02,0.9699327,0.97447234,0.9814814814814815
hotel_21,2023-06-23,2023-06-02,0.9884254,0.9894417,0.9351851851851852
hotel_21,2023-06-24,2023-06-02,0.98657537,0.985632,1.0
hotel_21,2023-06-25,2023-06-02,0.9509918,0.94473547,0.9166666666666666
hotel_21,2023-06-26,2023-06-02,0.92082775,0.92351264,0.9861111111111112
hotel_21,2023-06-27,2023-06-02,0.9278824,0.9296296,1.0
hotel_21,2023-06-28,2023-06-02,0.9528161,0.9679723,0.9953703703703703
hotel_21,2023-06-29,2023-06-02,0.9702033,0.97742337,0.9907407407407407
hotel_21,2023-06-30,2023-06-02,0.98793805,0.99272066,0.9074074074074074
hotel_28,2023-02-11,2023-02-10,-0.0032957569,-0.0008509718,0.0
hotel_28,2023-02-12,2023-02-10,0.0008075014,-0.0001356192,0.0
hotel_28,2023-02-13,2023-02-10,-0.0064793676,0.0010494441,0.0
hotel_28,2023-02-14,2023-02-10,-0.007011613,0.0015537431,0.0
hotel_28,2023-02-15,2023-02-10,-0.004309859,-0.0013912199,0.0
hotel_28,2023-02-16,2023-02-10,-0.004440142,-0.005993711,0.0
hotel_28,2023-02-17,2023-02-10,-0.0018574111,-0.0036629885,0.0
hotel_28,2023-02-18,2023-02-10,-0.003911539,-0.003000576,0.0
hotel_28,2023-02-19,2023-02-10,-0.006221289,0.00083979964,0.0
hotel_28,2023-02-20,2023-02-10,-0.003775719,0.0010819659,0.0
hotel_28,2023-02-21,2023-02-10,-0.0039027669,-0.0011898102,0.0
hotel_28,2023-02-22,2023-02-10,-0.009611361,-0.003141677,0.0
hotel_28,2023-02-23,2023-02-10,-0.008759409,-0.0019200593,0.0
hotel_28,2023-02-24,2023-02-10,-0.0034342646,-0.0022612042,0.0
hotel_28,2023-02-25,2023-02-10,-0.010091472,-0.0037046354,0.0
hotel_28,2023-02-26,2023-02-10,-0.008286754,-0.0017532669,0.0
hotel_28,2023-02-27,2023-02-10,-0.004756639,-0.0028116573,0.0
hotel_28,2023-02-28,2023-02-10,-0.00971292,-0.0051014153,0.0
hotel_28,2023-03-01,2023-02-10,-0.01124399,-0.007875697,0.0
hotel_28,2023-03-02,2023-02-10,-0.008988485,-0.009680394,0.0
hotel_28,2023-03-03,2023-02-10,-0.010499967,-0.006255515,0.0
hotel_28,2023-03-04,2023-02-10,-0.016106803,-0.007029863,0.0
hotel_28,2023-03-05,2023-02-10,-0.008599535,-0.0056797825,0.0
hotel_28,2023-03-06,2023-02-10,-0.009200476,-0.0020776987,0.0
hotel_28,2023-03-07,2023-02-10,-0.0120280385,-0.0039755907,0.0
hotel_28,2023-03-08,2023-02-10,-0.013249949,-0.0038254913,0.0
hotel_28,2023-03-09,2023-02-10,-0.009898514,-0.004529929,0.0
hotel_28,2023-03-10,2023-02-10,-0.01110094,-0.00673835,0.0
hotel_28,2023-03-11,2023-03-10,-0.0032957569,-0.0008509718,0.0
hotel_28,2023-03-12,2023-03-10,0.0008075014,-0.0001356192,0.0
hotel_28,2023-03-13,2023-03-10,-0.0064793676,0.0010494441,0.0
hotel_28,2023-03-14,2023-03-10,-0.007011613,0.0015537431,0.0
hotel_28,2023-03-15,2023-03-10,-0.004309859,-0.0013912199,0.0
hotel_28,2023-03-16,2023-03-10,-0.004440142,-0.005993711,0.0
hotel_28,2023-03-17,2023-03-10,-0.0018574111,-0.0036629885,0.0
hotel_28,2023-03-18,2023-03-10,-0.003911539,-0.003000576,0.016666666666666666
hotel_28,2023-03-19,2023-03-10,-0.006221289,0.00083979964,0.008333333333333333
